condid,state,site_baseage,siteclass,site_species,forest_type,siteindex_orig,stand_age,BA,QMD,TPA,total_cubic_net,total_cubic_gross,sawlog_cubic_net,sawlog_cubic_gross,boardfoot_net,boardfoot_gross
374633577489998,Washington,100,3,202,201,126,40,106.9,3.61023622,232.69,1556.14,1577.6,945.23,962.15,4915.03,5005.91
374633578489998,Washington,100,3,202,201,126,35,45.06,2.976377953,144.43,169.79,171.97,62.74,64.68,310.88,320.49
374623332489998,Washington,100,4,202,201,98,120,163.04,5.24015748,168.61,4410.37,4656.32,3794.6,4028.56,22336,23689.23
374627383489998,Washington,100,5,202,201,84,110,125.39,4.196850394,201.98,2155.64,2876.32,1511.67,1628.24,8469.18,9132.84
374627384489998,Washington,100,5,202,201,84,75,182.91,3.92519685,337.01,1288.08,1648.46,721.44,731.68,4218.07,4276.95
374654168489998,Washington,100,4,202,201,108,90,71.15,5.905511811,57.93,663.67,669.97,637.22,642.64,3460.76,3487.26
374641730489998,Washington,100,4,202,201,123,45,56.4,5.070866142,62.32,1106.57,1141.46,1013.15,1047.79,5557.74,5773.56
374633331489998,Washington,100,3,202,201,126,45,65.48,4.263779528,102.3,806.24,889.66,612.71,691.35,3122.7,3528.41
374617025489998,Washington,100,5,202,201,91,120,98.84,3.94488189,180.48,1239.16,1334.41,917.75,1008.52,4910.38,5455.1
374631452489998,Washington,100,5,202,201,86,40,159.86,3.299212598,417.25,1641.26,1643.38,646,646,3355.6,3355.6
374625625489998,Washington,100,4,202,201,121,52,141.6,5.641732283,126.37,5523.23,5625.86,5034.04,5067.49,31794.59,31984.21
374635331489998,Washington,100,4,202,201,117,31,147.08,3.618110236,318.95,3688.38,3693.17,2095.96,2095.96,11368.56,11368.56
374626578489998,Washington,100,5,202,201,92,312,248.35,4.700787402,318.93,5498.16,6613.86,3867.37,3867.37,24478.5,24478.5
374626579489998,Washington,100,5,202,201,92,80,267.65,4.440944882,385.15,2255.3,2393.59,1646.35,1759.84,9926.31,10586.39
374651217489998,Washington,100,3,202,201,135,75,148.76,6.992125984,86.43,4070.67,4860.3,3800.42,3800.42,25729.83,25729.83
374651218489998,Washington,100,3,202,201,135,75,89.43,4.594488189,120.36,1047.24,1048.06,843.17,843.17,5367.19,5367.19
374647874489998,Washington,100,3,202,201,136,76,253.94,5.578740157,231.68,11248.07,14820.57,9672.33,9741.96,64333.82,64759.51
374637472489998,Washington,100,3,202,201,127,96,272.79,5.783464567,231.68,13700.35,14994.33,11498.98,11640.58,77862.27,78862.76
374639310489998,Washington,100,5,202,201,64,134,128.01,4.094488189,216.62,2787.44,2846.17,2016.1,2051.75,11527.09,11745.48
374634998489998,Washington,100,4,202,201,107,82,106.24,6.153543307,79.65,3037.5,3060.01,2955.01,2975.85,18457.16,18563.6
374644472489998,Washington,100,4,202,201,120,104,81.92,4.842519685,99.28,2289.57,2299.48,2018.82,2028.48,12355.12,12421.82
374621313489998,Washington,100,4,202,201,104,107,122.27,5.062992126,135.37,3407.18,3456.45,3099.51,3146.71,18532.21,18812.13
374629428489998,Washington,100,4,202,201,96,107,32.28,7.562992126,16.03,750.66,833.59,723.61,737.54,4430.42,4520.07
374641554489998,Washington,100,5,202,201,54,94,29.83,4.779527559,37.1,1096.08,1118.02,303.71,307.07,1585.24,1604.1
374649053489998,Washington,100,3,202,201,140,37,196.69,5.078740157,216.64,7246.18,7260.16,6363.91,6363.91,39023.76,39023.76
374650768489998,Washington,100,3,202,201,132,46,114.36,3.984251969,204.61,2131.52,2134.72,1652.66,1652.66,8600.94,8600.94
374636419489998,Washington,100,3,202,201,133,135,345.68,7.92519685,156.4,17663.34,21009.01,14975.38,16767.71,105483.14,117964.66
374649859489998,Washington,100,3,202,201,140,33,102.02,3.307086614,264.79,1171.64,1172.85,315.34,315.34,1583.11,1583.11
374649249489998,Washington,100,4,202,201,120,130,243.76,7.287401575,130.32,13446.71,16413.71,12309.14,12315.31,86163.71,86196.62
374636621489998,Washington,100,5,202,201,73,135,276.07,4.905511811,325.97,9369.75,9631.37,7888.43,7961.31,48044.94,48480.41
374611520489998,Washington,100,4,202,201,121,82,356.01,5.917322835,288.86,12783.36,14137.46,10859.02,10936.58,71718.12,72213.3
374625431489998,Washington,100,4,202,201,100,175,320.15,6.492125984,215.62,16190.15,17493.27,14410.09,14584.35,96999.34,98196.13
374642147489998,Washington,100,2,202,201,177,29,197.75,4.208661417,316.91,5193.43,5209.82,4200.34,4212.15,23815.98,23885.4
374625010489998,Washington,100,4,202,201,111,28,77.57,3.145669291,222.66,1266.08,1983.74,406.64,411.51,2148.34,2174.75
374657233489998,Washington,100,3,202,201,128,95,116.37,6.543307087,77.15,1711.93,1854.09,1582.72,1722.77,9686.93,10575.89
374656785489998,Washington,100,5,202,201,77,130,70.58,4.279527559,109.32,1618.97,1748.7,1364.58,1492.21,8072.76,8827.01
374619942489998,Washington,100,5,202,201,90,140,66.39,6.464566929,45.12,3389.1,4130.62,1814.99,2047.4,11284.95,12741.83
374619180489998,Washington,100,3,202,201,132,75,181.51,7,105.25,6767.36,7024.73,6555.14,6738.81,42693.71,43899.44
374656476489998,Washington,100,5,202,201,93,110,206.92,4.901574803,244.71,5514.78,5949.73,4334.25,4587.75,26001.54,27473.68
374645705489998,Washington,100,4,202,201,99,70,147.54,4.921259843,172.9,855.58,943.45,804.17,841.57,4555.87,4767.16
374654412489998,Washington,100,4,202,201,100,90,36.27,5.200787402,38.1,1126.43,1297.74,1073.46,1096.74,6594.26,6732.78
374616581489998,Washington,100,4,202,201,96,147,62.37,10.23622047,16.91,68.63,124.78,68.14,123.9,437.32,795.13
374638832489998,Washington,100,5,202,201,77,90,63.46,4.696850394,81.62,877.9,961.85,759.18,832.49,4342.59,4755.29
374638833489998,Washington,100,5,202,201,77,90,167.76,3.75984252,337.01,999.86,1042.18,668.74,697.5,3751.7,3913.2
374614004489998,Washington,100,4,202,201,106,75,56.26,4.661417323,73.54,1254.24,1470.56,1039.63,1093.74,5967.83,6306.37
374618598489998,Washington,100,5,202,201,90,50,133.75,3.972440945,240.72,203.96,247.23,125,163.59,638.91,830.82
374614267489998,Washington,100,3,202,201,128,105,335.36,5.653543307,297.87,7684.64,8607.76,5942.88,6184.93,36993.99,38485.83
374614268489998,Washington,100,3,202,201,128,27,80.45,8.996062992,28.24,830.75,873.65,823.51,866.03,5045.74,5312.32
374625966489998,Washington,100,4,202,201,121,50,269.63,5.25984252,276.83,10247.22,10333.61,9153.35,9162.48,58131.08,58189.84
374609825489998,Washington,100,2,202,201,160,52,238.65,5.279527559,243.23,6926.62,7237.48,6176.58,6357.59,36101.01,37114.4
374631950489998,Washington,100,5,202,201,82,70,215.74,4.224409449,343.02,6751.51,7393.62,4916.29,5174.15,29921.41,31436.36
374624419489998,Washington,100,4,202,201,111,130,168.44,9.972440945,48.09,11789.88,15380.4,7836.07,7847.08,54494.93,54555.7
374610541489998,Washington,100,5,202,201,64,128,305.27,4.413385827,445.33,8268.09,8571.67,6313.74,6369.59,36872.96,37196.27
374636849489998,Washington,100,4,202,201,107,60,267.81,6.173228346,199.59,9393.47,10263.21,8558.24,8849.93,53139.36,54945.04
374626352489998,Washington,100,4,202,201,108,65,243.47,4.566929134,331.47,6498.13,7237.98,4886.58,5056.21,30046.92,31188.32
374626353489998,Washington,100,4,202,201,108,33,65.34,3.92519685,120.36,427.57,427.57,351.78,351.78,2031.31,2031.31
374644060489998,Washington,100,4,202,201,106,25,18.56,2.822834646,66.19,253.29,253.29,92.89,92.89,444.27,444.27
374625206489998,Washington,100,4,202,201,113,37,134.61,3.984251969,240.72,4151.88,4177.92,3209.93,3209.93,18323.23,18323.23
374610327489998,Washington,100,4,202,201,101,40,169.87,4.720472441,216.64,994.32,1006.73,877.5,889.42,4903.19,4966.16
374624793489998,Washington,100,4,202,201,95,205,314.82,6.295275591,225.64,9668.33,15569.15,7504.51,10067.3,50129.13,68012.92
374607517489998,Washington,100,4,202,201,119,110,409.65,6.38976378,284.84,18595.2,21715.6,16966.51,17340.75,115307.39,117855.99
374609314489998,Washington,100,4,202,201,100,105,220.32,5.035433071,246.73,10560.96,12723.16,7314.3,7433.44,45574.53,46328.44
374648266489998,Washington,100,4,202,201,103,95,237.12,7.133858268,132.39,12735.48,13265.42,10792.73,10792.73,72153.52,72153.52
374651614489998,Washington,100,3,202,201,148,40,151.27,4.724409449,192.57,509.58,509.58,275.72,275.72,1500.36,1500.36
374607190489998,Washington,100,3,202,201,125,130,111.31,7.437007874,57.15,6340.87,7442.6,2970.1,3235.18,18621.61,20274.85
374643167489998,Washington,100,5,202,201,65,175,396.3,6.531496063,263.77,13198.61,13711.66,12375.73,12837.08,78191.09,81149.26
374644241489998,Washington,100,4,202,201,97,135,136.06,4.11023622,228.68,4129.39,4315.54,2627.84,2653.14,16364.53,16521.44
374644242489998,Washington,100,4,202,201,97,175,255.64,13.99212598,37.1,1003.64,1021.41,996.62,1014.26,7055.83,7180.96
374647408489998,Washington,100,4,202,201,121,165,396.53,10.15748031,109.2,19698.44,25615.56,18235.82,19685.36,130904.4,141300.41
374648853489998,Washington,100,5,202,201,88,75,160.16,4.858267717,192.57,4911.06,4959.83,4252.87,4289.06,25707.6,25931.23
374652659489998,Washington,100,3,202,201,125,36,234.84,3.818897638,457.37,5535.16,5762.69,3580.73,3595.77,20348.32,20430.43
374627156489998,Washington,100,4,202,201,115,175,470.49,8.55511811,182.63,24650.16,26311.57,23372.69,23800.44,165651.84,168637.98
374642584489998,Washington,100,4,202,201,102,45,181.55,3.657480315,385.15,5215.46,5242.8,3528.03,3532.87,20555,20581.85
374626827489998,Washington,100,4,202,201,119,54,149.08,5.712598425,129.72,4349.08,4700.65,3666.28,3834.48,23066.67,24159.97
374615527489998,Washington,100,4,202,201,112,110,36.8,5.519685039,34.3,240.79,298.76,158.79,215.69,795.59,1088.07
374615528489998,Washington,100,4,202,201,112,110,70.9,5.05511811,78.77,762.37,944.91,430.32,498.62,2546.18,2968.19
374629157489998,Washington,100,3,202,201,134,120,182.1,6.503937008,122.29,7819.51,8542.8,6471.55,6757.56,42573.68,44458.41
374614865489998,Washington,100,4,202,201,116,95,140.47,4.173228346,229,1983.97,2170.25,1331.04,1410.31,8141.64,8623.4
374631633489998,Washington,100,5,202,201,80,125,195.27,5.622047244,175.52,6226.56,6287.81,5303.06,5338.48,33277.12,33500.41
374629978489998,Washington,100,5,202,201,70,100,162.27,4.527559055,224.66,3642.49,3889.2,3096.47,3231.05,17925.18,18734.53
374646616489998,Washington,100,3,202,201,132,33,124.99,4.106299213,210.63,1546.53,1555.06,1043.34,1051.8,6315.59,6366.86
374641134489998,Washington,100,4,202,201,123,81,146.9,5.838582677,122.35,5014.03,5216.72,4732.31,4781.07,29411.25,29706.34
374540112489998,Washington,100,5,202,201,90,111,159.74,7.027559055,91.86,3448.12,4021.18,3137.71,3252.9,18810.8,19480.21
374540602489998,Washington,100,4,202,201,114,25,134.62,2.984251969,429.46,717.16,718.96,283.22,283.22,1510.16,1510.16
374539640489998,Washington,100,4,202,201,112,95,251.67,6.031496063,196.57,9487.13,9656.37,8543.84,8655.09,55400.56,56086.23
374582420489998,Washington,100,3,202,201,127,32,118.58,3.279527559,312.93,963.98,1009.52,298.63,316.67,1390.02,1476.3
374594852489998,Washington,100,4,202,201,106,54,79.21,3.866141732,150.45,1831.82,1856.18,316.07,316.07,1591.52,1591.52
374605838489998,Washington,100,5,202,201,62,241,190.78,7.307086614,101.5,3454.08,3796.44,2646.2,2658.12,15704.78,15767.2
374599088489998,Washington,100,5,202,201,86,81,178.07,4.007874016,314.93,3896.47,3948.34,2648.71,2681.68,14903.35,15100.54
374597281489998,Washington,100,4,202,201,95,120,127.66,5.681102362,112.32,3100.78,3338.63,2936.22,3108.83,16851.86,17798.98
374572335489998,Washington,100,3,202,201,127,80,228.97,4.578740157,309.91,5566.64,5651.02,4479.5,4506.9,26237.69,26406.82
374569757489998,Washington,100,3,202,201,135,94,350.64,5.641732283,312.89,14392.87,16515.12,12073.35,12335.5,77211.76,78877.1
374587509489998,Washington,100,4,202,201,112,36,136.79,5.681102362,120.36,640.75,812.27,554.64,590.44,3228.87,3427.03
374560638489998,Washington,100,4,202,201,104,360,427.77,15.58661417,50.02,24532.25,27633.48,23023.89,23688.75,167336.71,172081.73
374563811489998,Washington,100,4,202,201,116,45,298.84,5.133858268,321.87,7756.3,8003.3,6732.89,6742.35,43091.05,43153.81
374563812489998,Washington,100,4,202,201,116,11,69.07,9.94488189,19.83,252.99,252.99,241.66,241.66,1643.86,1643.86
374578450489998,Washington,100,4,202,201,117,14,83.04,3.44488189,198.59,417.84,1578.85,31.96,31.96,144.69,144.69
374587677489998,Washington,100,4,202,201,122,73,356.09,7.031496063,204.61,17494.8,20908.91,15451.78,15761.46,103062.88,105173.39
374589397489998,Washington,100,5,202,201,55,360,442.46,7.196850394,242.69,16855.06,17417.91,16143.82,16325.4,104757.58,105908.44
374551520489998,Washington,100,4,202,201,103,30,147.08,3.724409449,300.9,3732.75,3748.93,2547.44,2547.44,13810.72,13810.72
374565355489998,Washington,100,3,202,201,132,32,148.72,4.354330709,222.66,3257.25,3371.73,2046.73,2099.36,11686.39,11992.66
374589210489998,Washington,100,3,202,201,125,19,96.31,3.330708661,246.73,1683.45,2023.14,928.89,940.66,5552.9,5621.88
374571489489998,Washington,100,4,202,201,121,72,83.69,10.15748031,23.05,3659.3,3713.57,3614.67,3660.45,24851.76,25157.43
374583108489998,Washington,100,3,202,201,134,50,154.06,4.854330709,185.53,4969.53,5012.69,4388.38,4388.38,29318.68,29318.68
374545934489998,Washington,100,4,202,201,121,45,172.11,5.818897638,144.43,7290.3,7541.92,6547.78,6547.78,41292.28,41292.28
374590252489998,Washington,100,4,202,201,115,45,98.48,6.224409449,72.21,864.87,864.87,812.35,812.35,5081.64,5081.64
374592841489998,Washington,100,4,202,201,109,19,124.51,3.748031496,251.7,3346.62,3858.2,2423.97,2450.89,16634.07,16764.21
374561581489998,Washington,100,3,202,201,139,42,235.57,6.92519685,139.44,9543.26,9705.7,9148.38,9309.06,58704.03,59750.98
374577542489998,Washington,100,4,202,201,114,33,128.66,4.929133858,150.45,3865.44,3894.97,3376.81,3402.37,19166.23,19297.83
374588867489998,Washington,100,4,202,201,117,43,205.53,5.783464567,174.52,7062.58,7420.99,6582.95,6754.98,40059.09,41074.76
374592686489998,Washington,100,3,202,201,139,23,147.26,3.653543307,312.93,3114.42,3708.57,1090.54,1095.82,5751.86,5779.34
374604370489998,Washington,100,4,202,201,103,185,149.17,5.874015748,122.7,4948.02,5212.09,3756.9,3776.2,23496.19,23604.88
374602065489998,Washington,100,5,202,201,93,90,78.3,4.409448819,114.34,1189.9,1189.9,931.14,931.14,4965.42,4965.42
374602186489998,Washington,100,4,202,201,106,89,131.33,4.401574803,192.57,2954.31,2975.54,2402.69,2402.69,13068.02,13068.02
374576927489998,Washington,100,3,202,201,131,84,52.96,6.232283465,38.72,629.33,684.27,511.71,511.71,2747.17,2747.17
374552107489998,Washington,100,3,202,201,127,165,127.1,4.377952756,188.19,1666.07,1712.82,1387.47,1433.82,8583.14,8875.94
374552109489998,Washington,100,3,202,201,127,105,85.84,4.964566929,98.91,484.93,484.93,430.55,430.55,2446.18,2446.18
374583803489998,Washington,100,3,202,201,131,40,199.78,5.515748031,186.55,8146.58,10944.06,7239.19,7273.16,44441.52,44647.25
374582030489998,Washington,100,4,202,201,117,31,206.03,4.165354331,337.01,6228.29,6278.9,4985.32,5022.89,28500.8,28718.96
374583652489998,Washington,100,3,202,201,134,83,228,7.086614173,128.88,10063.24,11168.53,8672.62,8689.57,59711.28,59820.35
374582811489998,Washington,100,3,202,201,131,30,146.21,3.641732283,312.93,3782.46,5503.71,2339.66,2339.66,12830.33,12830.33
374543308489998,Washington,100,4,202,201,121,29,204.7,4.350393701,306.92,5269.97,5284.31,4492.16,4505.84,25067.62,25144.7
374588282489998,Washington,100,3,202,201,139,22,90.66,3.712598425,186.55,2146.35,2584.36,1437.62,1439.98,7929.35,7941.25
374584337489998,Washington,100,4,202,201,105,87,242.19,5.039370079,270.81,11123.42,11633.13,9492.94,9494.57,62181.45,62191.23
374545461489998,Washington,100,3,202,201,132,19,68.85,2.830708661,243.56,1245.85,1268.08,202.67,202.67,1019.96,1019.96
374553394489998,Washington,100,3,202,201,135,34,109.34,3.547244094,246.73,2121.14,2121.14,1202.65,1202.65,6323.93,6323.93
374575678489998,Washington,100,3,202,201,128,7,15.55,8.570866142,6.01,160.02,160.02,155.74,155.74,854.82,854.82
374593342489998,Washington,100,5,202,201,79,510,559.95,10.80708661,136.23,25279.83,28522.61,22483.47,23093.46,155500.69,159702.04
374574882489998,Washington,100,4,202,201,108,80,239.51,6.803149606,147.01,7917.9,8713.58,7541.88,7553.74,49697.39,49778.56
374569225489998,Washington,100,4,202,201,124,20,71.33,3.744094488,144.43,578.2,623.37,91.83,127.77,453,622.44
374592403489998,Washington,100,4,202,201,124,115,428.06,7.948818898,192.5,20650.6,21175.97,19895.23,20010.23,136577.57,137392.95
374575045489998,Washington,100,5,202,201,79,160,356.21,5.736220472,307.5,6947.92,7112.04,6517.91,6615.95,42842.47,43491.1
374575048489998,Washington,100,5,202,201,79,20,147.97,4.177165354,240.72,1042.22,1042.22,875.86,875.86,5043.69,5043.69
374545799489998,Washington,100,4,202,201,118,72,140.83,5.724409449,121.99,4507.37,4649.75,3626,3698.44,22528.98,22994.13
374557485489998,Washington,100,4,202,201,118,39,92.13,5.909448819,74.95,667.85,678.01,576.83,576.83,3262.31,3262.31
374597641489998,Washington,100,4,202,201,118,97,57.87,4.55511811,79.23,1473.79,1473.79,1288.41,1288.41,7303.15,7303.15
374594607489998,Washington,100,4,202,201,119,88,123.11,7.897637795,56.09,3391.12,3578.93,3103.98,3289.33,19379.5,20510.36
374593846489998,Washington,100,5,202,201,90,95,83.97,4.149606299,138.41,1825.33,1833.15,1342.91,1348.81,7385.38,7414.76
374595301489998,Washington,100,4,202,201,114,158,169.78,6.059055118,131.35,6531.93,8247.94,4851.94,4977.99,30798.22,31576.4
374559644489998,Washington,100,4,202,201,105,103,165.81,5.346456693,164.78,1087.6,1395.44,987.36,1027.45,6120.91,6372.06
374575468489998,Washington,100,3,202,201,136,3,14.05,12.00787402,2.77,366.06,614.78,177.88,177.88,1169.83,1169.83
374605045489998,Washington,100,4,202,201,108,120,285.75,6.559055118,188.55,12371.75,13165.4,11532.25,11559.28,76327.6,76480.66
374576446489998,Washington,100,3,202,201,129,30,9.44,6.141732283,7.11,159.22,227.46,156.5,223.57,906.09,1294.41
374599778489998,Washington,100,4,202,201,97,35,84.93,3.984251969,151.83,1116.44,1116.44,850.57,850.57,4595.73,4595.73
374599779489998,Washington,100,4,202,201,97,250,173.48,10.63779528,43.54,2941.55,3183.82,2749.55,2819.55,18754.67,19243.29
374544397489998,Washington,100,4,202,201,122,41,237.34,7.133858268,132.39,8697.6,9629.5,8388.9,8405.21,52517.36,52604.1
374584564489998,Washington,100,3,202,201,134,36,109.4,4.192913386,176.73,3255.81,3301.78,2777.3,2777.3,16835.13,16835.13
374585630489998,Washington,100,4,202,201,124,32,92.1,4.086614173,156.46,2324.66,2382.28,1595.51,1642.58,9022.49,9278.91
374593988489998,Washington,100,5,202,201,82,150,234.63,7.362204724,123,8107.59,8462.09,7665.07,7978.92,49900.03,51913.59
374563612489998,Washington,100,4,202,201,116,28,229.95,3.94488189,419.67,2331.64,2331.64,1176.53,1176.53,6362.76,6362.76
374572729489998,Washington,100,3,202,201,131,26,199.83,3.897637795,373.11,4403.05,4408.12,2907.82,2911.57,15825.8,15846.1
374561215489998,Washington,100,4,202,201,116,19,49.8,2.799212598,180.54,835.51,835.51,48.14,48.14,244.03,244.03
374562630489998,Washington,100,4,202,201,124,25,142.99,3.535433071,324.89,1454.93,1860.29,743.42,743.42,4075.93,4075.93
374581282489998,Washington,100,3,202,201,130,22,107.03,3.42519685,258.77,2021,3725.12,917.35,970.94,4683.31,4938.25
374553211489998,Washington,100,5,202,201,92,80,371.6,5.74015748,320.31,8064.75,8282.77,7644.47,7858.36,48869.67,50122.65
374587199489998,Washington,100,5,202,201,91,20,35.65,2.763779528,132.39,251.42,255.92,109.13,109.13,520.99,520.99
374552876489998,Washington,100,5,202,201,82,310,410.99,10.33070866,109.43,15394.75,16218.24,15172.95,15460.04,104018.77,105971.09
374544216489998,Washington,100,4,202,201,96,31,56.68,4.535433071,78.23,764.69,1441.89,549.22,689.4,2775.63,3477.64
374606289489998,Washington,100,4,202,201,109,65,49.17,4.070866142,84.25,1037.8,1352.98,837.97,837.97,4436.7,4436.7
